1238841503.000000,0.328310,-0.019190,0.254967,0.909306,-0.009734,0.014916,-0.005325
1238841513.000000,0.327218,-0.018070,0.254958,0.909724,-0.009615,0.014936,-0.005242
1238841523.000000,0.326135,-0.016947,0.254957,0.910135,-0.009494,0.014959,-0.005158
1238841533.000000,0.325060,-0.015822,0.254963,0.910538,-0.009373,0.014985,-0.005072
1238841543.000000,0.323993,-0.014695,0.254975,0.910934,-0.009250,0.015012,-0.004984
1238841553.000000,0.322934,-0.013565,0.254995,0.911322,-0.009127,0.015042,-0.004895
1238841563.000000,0.321883,-0.012433,0.255023,0.911702,-0.009002,0.015074,-0.004805
1238841573.000000,0.320841,-0.011297,0.255058,0.912074,-0.008876,0.015108,-0.004714
1238841583.000000,0.319807,-0.010159,0.255101,0.912438,-0.008750,0.015145,-0.004621
1238841593.000000,0.318781,-0.009017,0.255152,0.912795,-0.008622,0.015184,-0.004527
1238841603.000000,0.317764,-0.007872,0.255211,0.913143,-0.008494,0.015224,-0.004430
1238841613.000000,0.316756,-0.006723,0.255279,0.913484,-0.008365,0.015262,-0.004329
1238841623.000000,0.315756,-0.005572,0.255355,0.913817,-0.008235,0.015298,-0.004223
1238841633.000000,0.314765,-0.004418,0.255441,0.914141,-0.008104,0.015333,-0.004112
1238841643.000000,0.313783,-0.003261,0.255535,0.914457,-0.007973,0.015365,-0.003996
1238841653.000000,0.312809,-0.002102,0.255640,0.914764,-0.007841,0.015396,-0.003874
1238841663.000000,0.311845,-0.000941,0.255755,0.915063,-0.007709,0.015426,-0.003748
1238841673.000000,0.310890,0.000221,0.255880,0.915354,-0.007576,0.015454,-0.003617
1238841683.000000,0.309945,0.001385,0.256016,0.915635,-0.007442,0.015481,-0.003481
1238841693.000000,0.309008,0.002551,0.256163,0.915908,-0.007308,0.015507,-0.003340
1238841703.000000,0.308082,0.003718,0.256322,0.916172,-0.007174,0.015532,-0.003194
1238841713.000000,0.307164,0.004885,0.256492,0.916427,-0.007039,0.015556,-0.003044
1238841723.000000,0.306257,0.006054,0.256675,0.916672,-0.006904,0.015579,-0.002889
1238841733.000000,0.305359,0.007223,0.256870,0.916909,-0.006769,0.015602,-0.002729
1238841743.000000,0.304471,0.008392,0.257079,0.917136,-0.006634,0.015624,-0.002565
1238841753.000000,0.303592,0.009562,0.257300,0.917353,-0.006498,0.015646,-0.002396
1238841763.000000,0.302724,0.010733,0.257535,0.917561,-0.006363,0.015667,-0.002223
1238841773.000000,0.301865,0.011903,0.257784,0.917760,-0.006227,0.015688,-0.002046
1238841783.000000,0.301016,0.013073,0.258047,0.917949,-0.006091,0.015708,-0.001864
1238841793.000000,0.300177,0.014243,0.258324,0.918128,-0.005955,0.015729,-0.001679
1238841803.000000,0.299348,0.015413,0.258617,0.918297,-0.005820,0.015750,-0.001489
1238841813.000000,0.298530,0.016582,0.258924,0.918457,-0.005684,0.015770,-0.001295
1238841823.000000,0.297721,0.017752,0.259248,0.918607,-0.005549,0.015791,-0.001097
